umap_1,umap_2
8.258718,-8.9314375
7.6157846,-1.7598581
3.5322237,-5.214186
4.5019975,0.80307025
14.173491,-4.0922923
14.628218,-5.524751
0.58277935,8.255523
-2.1053166,-1.2280843
13.616194,-3.2822642
10.958426,9.119083
3.3129478,-9.566778
3.337213,-9.516278
7.6950774,-1.5486329
7.3414545,-5.6381936
10.7505045,8.775683
10.334885,1.1968147
10.4949665,-7.4116783
-7.328933,-4.698009
-5.052237,-2.1760855
-0.9805925,-3.4541392
8.610762,-0.2951378
4.6860175,0.9799244
-0.5656692,-13.278434
-3.7376409,11.632408
4.8430767,0.9309957
10.752508,8.812502
-4.156785,0.8536593
1.0639844,-9.594862
13.70391,-3.412057
0.57673025,8.259763
0.114779375,5.4398007
7.193733,9.74453
10.264892,1.1842737
18.136776,-1.225107
9.230167,-1.4483072
3.7430654,1.4135023
-2.101978,-8.79216
-2.0216267,1.4283274
9.704016,-5.195581
8.218806,6.0172853
14.976721,-4.010092
-2.2102492,7.792639
8.362862,-8.616455
11.464036,-3.0446332
-7.1874657,2.9730563
7.5807986,-5.2212863
-2.7203066,7.497434
7.9307575,11.998057
8.37574,-8.335285
10.774498,8.958255
1.8072761,1.1387467
-4.6063585,7.4355793
5.008899,0.6212413
5.146491,0.6427973
-4.9578843,3.637516
1.5345572,11.023791
-4.8801403,3.604143
7.8909984,-0.26485947
10.628668,9.161664
8.678365,-9.247109
-0.50757784,-13.305194
7.969316,0.09121928
-2.0602944,-8.866185
-0.27299747,6.073069
13.406099,5.6839366
-4.980559,3.6523404
3.360884,-9.509354
-1.6918408,0.38638407
1.4091797,-0.007248087
10.508885,1.536744
-1.6099412,-9.352906
-1.2035767,2.2094247
-1.3963919,2.2921438
1.8999736,-2.5514348
3.9092498,0.9632058
-0.8750605,-0.4884557
9.709297,-5.1950703
2.0496554,-3.6011715
10.530969,1.3986325
12.894526,-0.8656826
1.9234397,-2.9496484
-4.778255,-8.927129
-2.7114542,7.6821833
-3.863967,0.8822529
-0.31359053,-1.8556341
-5.3691897,-5.016972
6.8953333,-5.3976283
-1.4280933,-1.6719121
3.6242676,-3.1868367
7.0758266,-4.927942
1.415742,-0.014670955
4.6507516,6.8517985
-3.1655152,11.032624
7.6650305,3.5200913
1.2122178,13.114289
18.15778,-1.284553
10.783565,8.991224
-0.22787008,-1.837564
15.077529,-4.3809843
5.6120973,-0.39604956
-0.47654206,-13.348803
12.363876,3.2297692
-0.3843333,2.9552572
-1.8519355,0.35034773
13.393959,5.7049785
8.957095,-0.5529155
11.576696,-5.1964355
4.882835,-15.124234
-7.191644,2.9312537
11.323657,12.014725
-0.8951663,-5.2585382
1.746807,-0.8393994
13.515285,8.626607
4.467958,-2.6286163
-1.2212585,-8.650203
7.7307897,4.6139336
3.7193315,-5.2815785
-0.3063975,-0.76239836
-2.6760046,4.3166113
-3.180285,11.232257
7.959901,-0.8217499
6.4076777,9.742846
10.737772,8.749942
11.056366,9.119314
-2.2115126,7.792759
2.5956478,3.7810552
-3.9822662,0.8451889
1.6267273,0.8074134
2.975966,-0.74025375
-5.0469337,-2.1693382
10.82069,9.1076145
-2.8920815,7.5241575
13.705577,-3.458482
7.4618955,-1.8972288
-1.9804374,3.8598144
6.745732,9.353552
10.575889,8.950157
-2.841921,7.36601
4.4748187,-3.1776755
10.587658,1.6236303
4.40026,5.0407043
7.0477424,10.0817585
6.9032125,4.0176983
4.204244,-2.7619545
2.601564,3.7898204
3.6351392,-3.0841477
13.640253,-4.2011657
0.905477,0.5386813
7.2037787,-5.3413057
10.79134,9.178579
-2.8475072,7.4527335
-2.0853333,-2.3481708
11.244782,11.952774
13.829026,-3.88019
7.6319776,3.9531925
-3.5089464,11.867644
-0.52297896,-13.303658
10.841336,8.922271
10.8126,8.934524
3.8472495,-2.7315638
8.933842,-0.6970989
-3.8376493,11.646929
-0.9520371,-3.4319425
8.212708,6.035444
4.0450807,1.1549245
4.854718,1.1495503
7.605663,-1.8023071
11.300233,11.894973
10.802788,8.981219
6.3039994,9.634362
3.3158612,-9.561546
6.80285,-5.17632
3.629863,-6.8642063
15.540736,-5.0261965
7.0337186,-4.8686438
-7.326,-4.698958
2.061068,2.5838263
8.006255,-8.634064
3.8267028,-5.154209
0.068141244,0.9581639
-4.052312,-5.462275
-4.0336933,-5.4794536
-2.3549426,2.2386239
0.040053185,2.5483906
1.2418742,13.057201
6.8893847,-5.8294
9.222886,-1.4269396
-0.3928047,-0.671515
10.61609,9.098279
1.7493564,0.954712
-2.0384364,-8.835506
-0.41384912,-2.0315034
6.595695,10.519645
-0.21519113,2.35598
2.9655735,-0.73524374
3.4455562,-8.783201
-0.2638896,3.1782637
10.762082,8.884852
7.2058673,-1.03
-4.768857,-8.917662
4.622444,3.2622418
8.908074,-0.548145
-7.647092,4.6245522
-1.22872,-0.7516388
-4.7741632,-8.923545
14.778482,-4.246581
4.3846836,0.058441613
8.197082,-8.520192
2.583944,-10.340992
6.8706713,3.753022
13.047064,-4.342368
7.6190877,3.9466124
7.6502457,-1.730123
-4.9575152,3.630771
1.735634,4.4443564
-3.179636,11.281245
-3.9956503,-5.4442644
-7.0640345,-2.9180174
-4.9387965,1.0457306
11.483428,-3.1690402
-0.62682873,2.235053
-5.0375686,1.1115534
-0.9985957,-3.4951777
6.988109,-5.7855287
-1.261786,-9.226489
-0.9067134,-5.263261
10.290339,2.133985
7.486556,-1.579122
7.5624294,-8.737316
6.9842596,3.1833272
1.405063,-1.0422599
10.447397,1.6326238
16.13502,3.6684933
10.86477,9.111722
9.287634,-1.4792304
10.917268,-9.963345
15.3115835,1.080723
-2.8555002,4.588438
9.231479,-9.023316
-5.0145073,5.6168375
13.772645,-4.108882
11.446824,-3.1498437
3.8503048,0.8904351
6.344402,9.517247
-3.6233485,12.256437
3.5634742,-5.257499
11.075577,2.4930177
-5.0322666,-14.84393
-0.41718695,-4.2718573
-7.0618653,-2.9141076
-3.4193437,11.616319
12.736964,-0.74457407
7.3266096,-1.8808064
10.351483,1.9825182
13.967752,-10.250545
1.2109649,13.111217
1.4458845,-0.041521557
2.624341,-10.298787
7.951685,-5.3861866
-3.7266788,12.237767
-5.017259,5.61429
3.8357668,-5.387014
-3.9563427,0.8850781
13.602883,-3.2416804
-5.019732,5.615761
4.3832884,0.043454856
7.6743455,-1.5515828
-0.78687596,-4.9444575
4.893396,-15.05046
-0.59599596,-13.220543
7.243292,3.5788472
-0.49793255,-0.7012558
3.9008431,0.95713043
-0.51423156,-13.291544
9.241203,-1.4419682
10.750342,8.765407
3.321329,-9.561992
1.8515269,4.362131
0.32989758,2.680385
7.011054,-5.1827765
6.725231,9.288211
-1.7431383,0.37001088
18.163849,-1.2978234
3.6351762,-3.1168
10.858351,8.930564
-0.4693219,2.295976
-7.180249,2.9344819
11.464662,-3.0616603
11.206073,11.757862
1.7283725,-2.9561436
10.828557,9.020081
-0.3190609,6.0924373
7.141016,9.706049
3.270344,5.056059
6.8633666,-5.82608
1.6977985,0.79659104
4.8759875,0.96149313
12.6019535,-0.20323107
-4.717478,-8.871926
15.262475,1.0253241
10.495284,-7.422705
-1.5194021,-9.370698
7.3526773,3.6554575
-3.0014112,7.3754683
1.9547988,-0.79241526
9.221505,-11.270166
6.536784,10.001275
4.814513,-15.051373
-0.9218168,-0.98666304
-0.5319508,-13.286599
11.578983,-5.2048187
-0.70846224,3.5885272
-3.5304105,11.942739
10.49787,-7.419388
-2.7900643,4.53341
-3.5419042,11.807837
0.045760382,-0.862062
8.855746,-0.5804393
-0.53889,-13.24958
1.2915913,0.08366276
10.806444,2.1306365
2.6760235,-10.2414255
5.1238656,0.65066946
7.3555574,-1.8612391
13.572971,-4.2093887
-3.0455775,7.5149875
-0.50963545,-13.279993
3.8948576,0.93977904
10.858527,8.688449
-0.5327073,-13.287905
2.8727067,12.675558
-0.96864617,-3.4442766
9.249135,-1.4363973
-0.56664395,-13.227711
1.9603579,-0.88364875
7.6345105,-0.30550763
-1.3025106,0.38727632
13.264179,-6.964225
1.5361947,11.033221
2.5690587,-10.355327
4.8315563,7.282184
7.904434,-0.9421741
-0.9725329,-3.4633625
14.548624,-5.533935
8.248973,-8.663883
13.2673855,-6.9654756
-0.28319418,-4.3007674
-3.4109166,-1.1852509
2.5405679,0.38246635
8.0325165,-8.615104
11.621964,8.913979
5.2251544,0.6443194
-1.636344,-9.428638
1.7636459,1.1049328
3.3360393,-9.525393
-0.5163217,-13.29436
-3.171941,11.025888
6.8835025,-5.230672
7.888245,-0.2582126
7.6655397,3.555574
3.875732,-2.728842
4.551278,2.502278
-4.572365,7.4587507
15.339773,-4.540773
-5.0006056,3.5954378
7.4355836,-5.1579485
2.1269858,-6.5905643
10.688087,8.804697
0.57285327,8.266856
0.5870996,8.256612
0.21225823,5.9045267
-4.227711,0.868397
14.546852,5.7620234
4.780485,-15.094023
4.0758314,-2.8704116
13.661155,-3.3624432
3.5503128,-3.0324814
1.98989,-0.89613706
-7.624825,0.6987306
11.065563,8.945744
1.3348192,-1.0671396
-1.1283699,2.2065
7.0473948,4.1629176
4.470736,-3.1447313
11.435078,-3.1574256
8.88352,-3.5887504
14.47708,-4.1945157
-0.44307697,-13.3906
-0.9267204,-4.5359573
-5.200499,-10.646608
-4.962023,3.6446505
4.870897,1.5655625
-0.4483814,-13.371304
-2.2322824,-9.050888
0.9380838,0.33917665
0.28851447,2.6597009
11.238549,11.864606
-2.136777,-2.4821153
12.368278,3.230653
-3.513058,11.496319
1.0135682,-1.3362671
-2.0429096,-8.841027
14.745973,0.24256457
10.812744,8.763249
11.617654,8.906675
-0.7394368,-0.7378465
10.847076,8.831557
-0.36953476,3.379177
-2.2926445,2.2131941
6.505575,9.80202
-4.061923,-5.4557137
4.707339,6.6176567
14.750765,-4.0898933
11.58971,-6.323668
2.6225705,0.65520513
9.039826,-3.6173618
6.4622173,9.353284
11.18651,11.817747
0.10976781,5.4341207
-4.0336967,-5.479207
13.238902,-4.289698
7.0195823,-4.8644624
-2.0699337,-8.788659
2.6969924,0.6479714
-1.3974766,-1.6404029
1.7120273,0.9166698
0.1444141,5.668156
-2.080089,5.8050556
-0.5109696,-13.299025
13.237277,-4.2852387
-3.1994953,-2.5469904
11.645711,8.890152
1.785484,1.1024935
9.696594,-5.1889195
1.5362805,-3.0601058
2.9265149,-0.72131497
-3.2133143,12.063331
4.373221,11.273428
-0.57279664,-13.324738
-0.55603224,-13.235043
3.5873847,-3.1026587
4.271347,-2.812628
9.193762,-1.4258755
13.371793,5.7141447
7.153111,-1.167747
-1.702404,0.3470579
3.9197555,-6.3290358
8.031326,-0.6251272
13.765499,-3.8203712
8.245136,-8.879155
-3.2679935,11.266276
4.3800297,0.036396354
0.08792318,0.9697174
15.125099,-4.419194
4.8329325,7.279488
-0.48973206,-1.9418553
7.2626386,-1.9447218
-0.81143874,-5.1614857
-1.9933162,3.7847707
-0.66801184,-4.5882106
-3.4376884,-1.1508564
8.221174,6.01925
-7.072849,-2.9250345
13.53365,8.645054
4.314846,0.8165533
10.833724,8.95827
7.5001044,-2.7458587
5.450928,-8.024951
11.590045,-6.321816
1.5328704,11.031417
10.865051,8.980105
6.9568663,-5.193075
3.346874,-9.511646
8.004319,-0.5918901
16.131649,3.6741462
7.598213,-0.42586616
-4.0119276,12.144652
-1.7149243,1.3298793
4.8282185,7.2802076
1.2894077,-1.0963122
8.112444,-0.6727816
-4.779135,-8.9284115
9.153687,-3.5784702
11.568068,-5.216214
4.138843,-2.8181543
7.7448306,-5.5716667
10.912364,9.0289545
3.468443,0.2572249
3.350727,-9.531827
7.813353,-5.173583
-3.7884467,11.702217
7.833647,-6.8529058
0.96895456,0.45671868
-3.2073402,12.016972
4.692696,0.8066354
-1.6653217,2.3401275
-7.1890974,2.9316554
9.379621,-3.507502
-0.2904056,3.1496603
4.4723516,-2.6582677
-3.4221985,11.36
6.43846,9.871297
16.139103,3.6631546
-1.457924,-8.445933
3.5646229,-2.437494
11.616127,8.913511
8.386714,-8.648415
10.827768,1.7646626
-0.76022154,-4.4551554
10.78149,8.67876
4.7107253,-14.900888
10.403307,1.2834867
-5.008041,3.5738409
4.4132667,5.028313
11.61473,8.910454
5.1823006,1.6293354
2.68401,0.77586544
-0.4882562,-13.338974
4.5460367,2.7066002
-1.9196188,-2.233253
1.9012386,-2.1606166
11.374587,11.546853
7.179472,3.8351555
6.7203574,9.388578
3.5508144,-5.2270956
-1.2977844,-3.8407357
8.9725485,-3.6060207
8.216358,-0.8172897
3.9219704,-2.7350793
-4.7842107,-8.933448
-0.47073117,-1.625576
1.2116749,13.113596
-3.3999088,12.093885
0.08665118,-7.489721
2.4019444,0.35722688
5.923562,-12.252789
-1.0037414,-1.2934933
7.922559,0.037067886
-0.45905405,-13.348822
-3.508178,11.501056
-4.9069166,1.0273458
7.868997,-8.66481
2.5847447,-0.449669
8.296661,-8.504248
0.12197275,5.792525
11.106149,1.6708553
-4.7886953,3.5371478
-3.7156618,7.636375
14.732318,-4.0070257
10.162037,2.2594337
14.466278,11.730923
-0.5368984,-13.250172
-0.22603047,-1.5863979
-0.4293908,-13.399378
-4.6086135,7.4325976
7.2118397,-5.4249825
-0.59916395,-1.4442067
-0.41490042,-13.221913
14.739914,-4.01674
-1.3898762,-9.243731
8.678156,-9.244187
-1.2353239,-4.064338
-3.3799894,10.730804
-0.3657971,-1.8382194
-7.4032025,-4.7795267
3.549582,-3.0763621
6.8798895,-5.8191237
10.735865,8.7833605
4.554786,3.036999
11.474791,-2.9320042
10.809688,8.746123
8.33107,-8.761972
-1.652917,-9.4500265
3.820335,-5.9700503
15.588367,-5.1795645
7.5455165,-1.5796268
14.777446,-4.0488963
2.5985332,0.7454687
-2.1213624,-2.3773382
7.897822,-0.25707072
3.3127525,-9.560965
0.39876464,8.421945
4.6502986,6.0212836
7.205154,-5.2052097
7.050372,9.612353
-5.0190187,3.5737796
7.268969,-1.9449463
-1.911935,3.6921628
11.259302,11.9319515
2.0525732,-3.4745634
-1.8211883,-1.3276465
7.032935,-5.2355747
14.734015,-4.235167
15.1987915,0.9636345
4.9293003,-15.031707
-1.6569142,-9.444565
6.489412,9.52048
7.8869305,-0.23920676
11.590854,-5.189462
-4.1937523,0.84764606
11.903898,4.2559233
11.573022,-5.213035
10.78702,2.152783
11.593281,8.901381
-2.7337286,1.0434268
4.6518435,3.3333316
10.733242,1.8906391
-1.4501865,1.8432239
12.336935,3.219464
0.919857,0.8863352
-3.9826283,0.8327667
-7.4598694,4.3783216
16.15828,3.6458693
2.0529234,15.826376
-2.7773967,1.0432603
0.931413,0.32028154
-0.44370028,-13.383513
0.12835933,5.467855
2.8712456,12.674916
8.234537,-8.983465
-5.0176907,5.6153564
-0.40052664,-13.429425
13.546268,8.661266
-7.322637,-4.698476
-0.8173321,-1.3159994
10.437001,1.8940098
4.7441154,1.6272395
-4.063643,-5.454798
11.427579,-3.0908303
-5.9134817,6.262184
7.912777,-10.672428
-0.49492958,-0.7137466
1.2023802,13.103062
10.2359,2.1801567
-3.3780205,7.9843
-0.7167715,3.588524
1.1734391,-1.1074017
3.9131072,-2.171849
-0.56118727,2.5046108
8.726518,-0.7037132
-3.292006,7.443557
-0.5866509,-13.201954
-1.4410127,2.259265
11.22237,12.087876
7.0462365,4.089082
8.371295,-0.95802903
-0.030934412,-0.6007304
-7.0684767,-2.919467
-0.89795727,-5.269859
6.889864,3.6363573
-1.5871489,-4.401558
0.95761436,-1.355325
4.1583385,-2.9619462
2.945447,-0.71752495
3.737634,-2.6460524
12.839443,-0.8240508
18.203415,-1.2420759
11.037898,9.173713
8.910968,-0.5475641
-2.8520122,4.585585
-1.8619765,3.9937952
7.6580124,-1.6271945
11.477175,-2.9390287
11.014285,2.361628
0.91195667,0.7314015
8.87151,-0.5632518
-0.6552227,3.5431547
2.4774158,0.45174092
-0.8535349,-5.0093904
-4.061562,-5.46107
7.951651,12.010517
0.07822447,0.53586125
10.980678,9.094248
3.8783813,-2.3003623
11.021064,1.6887159
-3.513888,11.854934
-5.0462394,-2.1695178
11.510606,-3.0917954
10.570501,1.6410338
3.6362047,-5.7910285
7.4417567,-1.9216948
0.5804734,8.240587
-1.5905228,-4.403771
7.2996697,-1.4323256
3.6416106,0.30153012
7.9527087,-0.58779687
6.9251857,-5.7686744
0.40116167,8.419476
10.562846,9.082929
6.6829224,-8.069776
-0.9845377,-4.446129
10.997296,2.339715
6.965309,-5.26274
0.17472146,0.39222634
4.957939,-15.067375
-1.0445609,-3.4954374
6.593914,10.522465
0.8848244,0.42169985
-3.4218912,-1.1212734
-2.08382,5.8120174
7.460272,3.963361
-0.36307472,-1.8570532
10.792553,8.71619
8.4588,-8.565595
10.277676,1.2201623
-1.4272305,1.6572442
6.599304,10.434154
1.6097751,-2.8944876
6.183117,-12.281341
6.208165,9.560589
2.6351395,0.7195471
11.003908,9.1121855
-1.8880603,-1.8605216
3.691883,-5.7951164
2.5473363,3.7421029
3.5199294,-5.2297363
-0.28891113,6.082401
-2.8410926,7.444647
10.821695,8.758215
16.127407,3.6807003
-1.2921597,-1.4973688
-3.4006906,7.432912
2.4670393,3.7880225
10.73168,9.188732
5.1592045,0.690619
-0.75530654,-0.92470145
6.476378,9.398159
1.9455966,-0.8845438
-4.739979,0.89298534
13.268127,-6.9678926
13.393694,5.712899
12.332097,3.2126796
7.8678093,-0.86421025
6.282723,9.513499
4.0069227,-2.3011389
6.386533,9.733068
-0.80568624,-4.28832
13.831857,-3.879459
-3.3662424,7.426093
10.453898,1.4863706
-2.214434,7.7896843
12.708611,-0.04557358
4.496708,0.68270206
10.729033,9.198296
6.343849,9.647885
-1.3205538,-3.6414576
1.2134628,13.116655
7.0748982,3.2028227
8.91852,-0.52668566
-3.5348165,11.461657
11.592039,-6.3243976
11.25275,11.910635
0.1399376,2.5619655
-1.4539309,2.443069
11.474285,-2.92723
4.6111856,-15.166783
1.5899001,-3.1531837
3.3701549,-8.846929
-2.882495,7.376886
7.760861,-0.34126073
-3.1945567,-2.543427
-2.30081,2.2303991
9.2368765,-1.4267188
-0.4485466,-0.5593637
3.6767943,-2.9056597
16.126451,3.650059
-0.10884872,-0.6772466
-0.7916945,-4.9902
8.285143,-8.427794
11.08106,11.870708
6.229252,9.585021
1.926131,-0.897315
10.806047,8.699184
10.997842,9.122903
7.1385217,-1.1627926
4.847258,1.0047032
3.8222146,-2.7387989
1.6379776,-3.3150146
3.6765673,-5.321889
6.4309435,5.4732723
11.59712,-3.3866146
-0.48312512,-13.364374
0.20743294,2.5927656
-0.5720163,-1.3376065
6.4921393,9.957168
-0.5821186,-13.346881
15.180175,0.95834494
-1.5970031,-9.3797245
-3.2234712,11.315925
13.029679,-4.347748
4.1191664,-2.93787
7.4951806,-2.7327769
13.720111,-3.4321256
8.679346,-0.66918445
-2.018884,7.9089136
-1.7937342,-4.7299976
2.3531516,0.3258241
7.8875027,-0.25008455
-7.4375353,0.36957595
-3.4138224,7.4468975
18.20586,-1.2069491
11.507436,-3.1191208
0.93278533,-0.22114564
11.4823065,-3.109753
8.740461,-0.752219
-0.3426777,-4.26153
14.018087,5.8146386
4.732838,-14.83434
7.8233438,-6.832053
13.9346895,5.776016
-0.25443238,3.3284469
-3.7836413,11.629534
4.5676694,6.8300095
1.8837837,-1.0213077
1.8982482,-2.1161752
10.332658,1.2593404
-7.409791,4.339574
5.032197,-15.079974
-1.7842581,-3.6257808
-1.8503574,-1.4486521
-0.38058308,-4.239615
11.572241,-5.1996317
3.555255,-5.468785
7.544385,-0.44944245
-3.3056085,7.4361534
4.4633265,0.35548028
-2.4516647,7.715912
-0.44339967,2.3673642
-5.121566,3.4385507
0.22094642,5.9229035
13.597841,-3.2418559
7.2386646,-1.9638267
0.11604259,5.415758
10.838041,-9.897639
-3.3520942,12.00728
-2.0719845,-1.261748
18.191793,-1.2676785
-1.0301952,-4.0976305
10.096403,2.276211
11.849237,4.250154
-0.34923843,-13.171744
1.8153125,4.3983974
13.536517,-8.476853
-4.7773104,-8.926799
-0.7443269,2.4285738
11.390771,11.545064
0.6058466,8.281141
11.911154,4.249662
1.7289463,-0.757681
18.170593,-1.2388239
6.975345,4.0390706
6.596436,10.5040455
10.452452,-11.479742
-2.2462099,-6.0499477
-4.200378,0.85421735
-1.3728807,1.7191867
9.240636,-1.4270124
3.6093423,-5.424543
11.068457,2.4214735
9.735884,-5.1857843
3.6853447,-5.8041425
-1.4405471,-1.6649495
5.468019,-0.22880568
-5.368325,-5.018076
14.797302,-4.24299
2.870607,12.707154
-3.184837,11.202328
10.921204,2.224448
7.4930897,-5.602112
-1.5874048,-4.3906636
10.78129,8.68962
10.869518,2.2328248
-3.3442674,-1.1029373
14.644605,-4.121143
3.5687463,-5.8950186
7.4185634,-1.8598497
3.842125,-5.112157
-0.89116496,-0.18759872
-0.7838432,2.4861398
3.7771666,-5.3414035
7.6296616,-1.7488292
2.8697488,12.666015
6.979693,-5.4604063
2.6884406,0.7693934
9.298019,-1.4857817
11.3065605,11.946299
-2.2175121,7.785098
6.315093,9.514263
5.002789,0.6011706
11.372441,11.58004
15.079991,-4.39908
-2.5744686,3.1062675
-0.44314685,-0.61238766
4.3879924,5.061017
0.35589328,0.1484254
2.7307265,0.6661695
-7.357508,-4.7234898
-2.0100484,-1.171948
10.823443,2.148218
0.6317761,8.1688595
7.151196,13.888353
4.6995835,2.8146052
-4.2084303,0.85904586
10.973975,9.101247
10.938974,9.085939
-3.7082212,11.644456
0.5713874,8.227873
11.14459,8.961022
-0.518783,-13.304653
-0.5654733,-13.295038
1.2925649,-1.5646689
-4.034838,-5.514941
11.599486,8.911626
1.9297469,-2.946199
11.196998,12.02354
1.3177229,-0.40395114
1.21468,13.113707
0.80504674,-0.48020324
-0.5719158,-13.319831
-0.55889195,-13.319111
4.5553045,6.82194
2.1273422,0.048345763
-1.0524888,-3.5013092
18.080637,-1.1266468
8.349599,-8.396357
-4.941961,1.0523486
0.35014182,0.17940308
-1.9511163,-1.1368984
8.001619,-0.848084
7.150996,-5.0131145
0.01097026,-1.3819681
-1.2500745,-1.6565769
-0.40065736,2.738698
0.4141785,8.399469
3.3929384,-9.51924
-1.0787675,-3.522548
3.6311722,-5.3640256
1.9579926,-3.1235623
-0.53164506,-13.288436
-3.435952,-1.1335422
4.6704845,6.760714
-2.5445766,4.197033
3.8328795,-6.0248075
8.836253,-0.57066387
7.179383,-1.2718453
7.546434,4.060809
-1.8591806,0.36028752
15.336514,1.1088818
-2.188006,-8.982617
1.7912575,-2.6961865
6.596722,10.512075
14.592793,-5.542196
4.2808003,-2.700792
6.2422934,-11.914474
10.354543,1.2823384
4.098433,1.1171986
8.351908,-8.747923
9.413665,2.0481882
-0.07470324,2.3983388
11.219511,11.923118
-0.56957024,-1.4278457
4.359216,0.78370214
18.171785,-1.3202236
11.081887,9.009536
10.741524,1.8433985
-0.58792824,-13.214469
1.7165881,-3.3984783
10.282594,1.2255127
9.199928,-1.3696809
-4.9938865,1.0820793
-7.580883,4.520169
4.4124355,5.0324645
4.6862736,2.8100643
-4.5956125,7.437235
9.502023,-3.4079533
0.91428715,0.46690297
-1.1361457,3.196723
-5.1315503,3.43231
0.21324189,5.698787
-0.9725524,-3.470193
7.628001,4.468909
7.0517817,3.2131855
2.6484177,0.7309817
3.2704484,5.055478
1.9498116,-2.7336488
3.5990653,-2.5346625
8.035852,-0.83703846
6.9064207,4.4190416
1.0904127,-1.2847999
-0.543195,-13.276184
0.08490568,0.98327076
6.976178,3.16974
4.589252,6.791202
-2.6834364,7.5645094
6.931732,-5.8114476
5.0362606,-15.120079
10.818911,8.818645
-1.3738797,1.7441409
1.2006108,-1.1666046
4.6098294,-15.211206
7.264094,-1.9352682
1.9044569,-2.4115868
1.5326413,4.482072
8.30524,-8.507064
4.722793,3.523032
0.91497576,0.32508028
-2.2284665,-1.2091452
0.10547387,5.4147515
-1.549052,-9.231683
7.08521,-4.889495
7.3019238,-5.4050174
3.3914635,-9.559963
3.6801226,-5.385695
-4.7745404,-8.926954
-0.5886806,-13.272748
-3.3616586,8.034897
14.780258,2.876542
-4.660226,1.0063789
0.03168187,0.9354012
14.730004,-4.077635
3.8756285,0.9632433
-2.093454,-1.1945118
-0.6770849,-4.5416527
-2.132118,-2.4802332
1.6628834,0.7280121
11.649106,8.924319
3.2675934,-9.624766
1.233492,13.132855
15.0888815,-4.4165707
2.365811,3.6218941
4.386327,11.248819
2.6208038,3.8123713
9.269748,-9.021403
-5.0155725,3.5898514
-1.6894339,2.0121794
4.748678,2.9791274
11.563939,-5.223753
-3.4205472,-1.204378
0.10207184,0.46531785
-3.1944883,8.188124
10.801879,8.759073
10.855974,1.2018062
-1.6265856,-1.4604087
-3.4467454,-1.2137651
0.05293314,2.5260408
0.23467094,5.938705
1.764777,-3.0893292
6.3930163,9.751967
2.5195415,0.47864246
13.63264,-3.3036606
14.565064,-5.550963
-3.5963657,12.263137
11.575867,-5.2072735
-7.349897,-4.774338
-2.0342255,2.649902
1.4036636,-1.8577744
1.9632007,-0.86632764
7.2217264,-1.3489554
4.846933,-15.045166
7.868253,-0.58487517
-0.25759766,3.2507393
3.6255813,-3.1857216
0.08667089,-7.4835873
7.219135,-5.126291
9.047317,-3.6361766
-1.4365145,-9.241978
3.422774,-8.83042
4.680647,-14.957215
9.240004,-1.4177468
4.6634007,6.066172
0.2223757,5.6442037
1.6140217,-0.47190893
10.636441,-5.872644
12.810214,-0.7918741
4.1326385,-2.8876677
-0.5462426,-13.284792
10.803178,8.705507
10.897571,9.040742
-0.43527848,-13.221492
-1.9142,3.8580832
-1.3886867,0.3746464
-1.3831204,1.764169
8.024427,-0.8314293
1.7329785,0.72413325
0.9621892,-0.07880846
1.8947418,-2.0754337
13.373704,5.7089887
-7.1943493,2.9297519
-5.3398175,-4.992532
8.3843355,-0.61158276
8.24207,-8.602907
14.551616,-5.533513
2.8747857,12.676756
-0.26763228,2.0488966
6.9458756,3.9615498
-3.4242964,-1.1226778
-7.3334346,-4.702619
4.7307076,1.6408997
-5.076878,1.1497731
8.636227,-0.6143019
7.9999123,-8.6985855
0.9848585,-1.3749325
5.0454993,-15.08838
3.369697,-9.333868
7.807755,-0.9055743
4.7455482,-14.949153
-4.0353665,12.126516
-1.2351567,1.7366029
-1.7915897,-3.6241102
3.2703066,5.0569253
3.3244085,-9.568708
1.0362985,-1.3651929
-2.133684,-2.478084
10.717221,9.180814
-0.95216095,-3.4263513
7.3120184,-1.4537778
0.10253643,5.3915544
0.15191704,5.565242
3.8932421,0.9582738
7.5666056,-5.6366043
10.720245,9.145494
1.2068661,13.108732
3.60232,-5.8594413
18.134228,-1.243079
-2.9644616,-5.9528728
9.130934,-11.7654085
-0.40217543,-13.423272
-7.3721642,-4.890907
-0.5403952,-13.2850685
10.2112255,2.208587
11.04396,1.6777098
-2.0543177,1.4272863
3.7923775,-5.6959124
-0.90078956,0.19421464
1.1449447,-1.2641453
11.039105,2.3830264
-2.2506084,2.196719
8.402408,-8.396705
1.5044111,0.3604077
7.6343837,-1.7208291
-5.375476,-5.0214477
-4.9722733,1.072144
0.28731057,5.8356295
7.0371876,-4.902604
6.7559094,-8.048981
8.330781,-0.7489081
-4.573168,7.4706283
6.9000864,3.8789198
-0.40748084,2.8995578
-4.0549808,11.728968
11.482204,-3.0956266
4.5635853,2.5144825
7.128547,-5.35239
8.944017,-8.49131
11.023179,1.6898248
-0.3093411,-4.2750726
0.56144017,8.237623
6.484495,9.357244
12.641895,-0.12658192
14.784709,-4.041194
7.651595,-0.29558343
4.404842,5.042005
2.346561,3.6147583
8.71319,-0.6285348
10.933251,9.042571
7.0079455,3.1203089
-0.49894634,-13.322217
14.884604,-3.9666433
-2.1281493,-8.980848
13.953199,-10.238169
-5.0360117,-14.847614
1.8989089,-3.4720812
